Date,AAPL,JPM,PFE,TSLA,CVX,DAL
28/03/2017,34.144287,78.647263,27.871307,55.490002,89.850616,43.160503
29/03/2017,34.220264,78.354332,28.010017,55.476002,90.605164,42.622505
30/03/2017,34.175156,79.028961,28.026333,55.584,90.36203,42.919338
31/03/2017,34.111042,77.972641,27.912109,55.66,90.018303,42.631783
03/04/2017,34.120541,77.688583,27.936584,59.703999,90.378792,42.965706
04/04/2017,34.374607,77.947487,28.018179,60.740002,91.099823,41.843334
05/04/2017,34.196522,76.947601,27.895792,59,91.083038,41.81551
06/04/2017,34.111042,77.206497,27.830519,59.740002,91.627998,41.982471
07/04/2017,34.035061,76.938675,27.822355,60.507999,91.267502,41.898994
10/04/2017,33.994701,76.670815,27.773403,62.478001,91.745377,41.713482
11/04/2017,33.629044,76.536919,27.683655,61.742001,91.359734,42.010303
12/04/2017,33.669403,76.242294,27.675495,59.368,91.359734,41.787678
13/04/2017,33.491325,75.349533,27.642859,60.799999,88.953529,40.841549
17/04/2017,33.676521,76.652985,27.740767,60.287998,89.012215,41.138378
18/04/2017,33.526943,76.02803,27.61022,60.049999,88.601418,41.194031
19/04/2017,33.403461,75.403099,27.422564,61.104,87.385742,41.81551
20/04/2017,33.821369,76.376228,27.528633,60.501999,87.930695,42.603958
21/04/2017,33.780998,75.456673,27.447042,61.119999,87.939072,42.232922
24/04/2017,34.106297,78.117126,27.528633,61.605999,88.811005,43.420231
25/04/2017,34.317619,78.795616,27.544949,62.757999,89.481712,43.346024
26/04/2017,34.115788,78.947395,27.618383,62.034,88.936768,43.012096
27/04/2017,34.141903,78.215324,27.626537,61.726002,88.425346,42.427719
28/04/2017,34.108673,77.670723,27.675495,62.813999,89.456558,42.149441
01/05/2017,34.804371,77.724297,27.56127,64.566002,88.80262,42.112339
02/05/2017,35.0252,77.22435,27.422564,63.778,88.333122,44.366367
03/05/2017,34.91835,77.670723,27.308336,62.203999,89.47332,44.811604
04/05/2017,34.792503,77.760002,27.292019,59.091999,87.871994,45.11771
05/05/2017,35.369492,77.670723,27.316496,61.669998,88.693634,45.17337
08/05/2017,36.331139,77.760002,27.292019,61.438,89.439781,45.006401
09/05/2017,36.563831,77.447533,27.234903,64.251999,88.098366,45.971092
10/05/2017,36.390495,78.054626,27.210192,65.043999,89.288879,46.351398
11/05/2017,36.705208,77.813583,27.218428,64.620003,89.045753,46.091682
12/05/2017,37.217823,77.599304,27.193722,64.961998,88.836166,45.442364
15/05/2017,37.122452,77.974274,27.284338,63.175999,89.582321,45.924706
16/05/2017,37.067619,78.215324,26.855955,63.402,89.917679,45.924706
17/05/2017,35.823048,75.233482,26.551151,61.222,88.672699,44.465202
18/05/2017,36.369038,74.956703,26.542913,62.612,89.07077,44.390694
19/05/2017,36.493019,75.688782,26.740623,62.166,90.214104,44.893654
22/05/2017,36.714752,75.617355,26.460533,62.07,89.875343,45.163757
23/05/2017,36.669449,76.56369,26.477005,60.771999,90.002365,45.256889
24/05/2017,36.559772,76.519081,26.40287,62.043999,89.960014,45.517689
25/05/2017,36.686138,76.197662,26.493486,63.366001,89.019936,46.942734
26/05/2017,36.624149,76.206596,26.477005,65.028,88.689651,47.3153
30/05/2017,36.638451,74.903152,26.468769,67.019997,88.130661,45.694653
31/05/2017,36.42149,73.340828,26.897148,68.202003,87.639473,45.75985
01/06/2017,36.521626,74.153236,26.946573,68.073997,88.308533,46.430466
02/06/2017,37.062847,73.778259,26.80653,67.970001,87.326111,47.678539
05/06/2017,36.700447,73.912201,26.650007,69.463997,87.393852,47.864822
06/06/2017,36.824417,74.06395,26.41934,70.57,88.223839,47.715801
07/06/2017,37.04377,74.912086,26.361679,71.93,87.885071,48.684452
08/06/2017,36.953171,75.840553,26.155727,74,88.079842,49.215363
09/06/2017,35.520245,77.63501,26.996002,71.463997,90.112473,49.373695
12/06/2017,34.671463,77.652878,26.938337,71.802002,91.501411,48.665833
13/06/2017,34.95042,77.911781,26.839483,75.190002,91.577637,48.311893
14/06/2017,34.609474,77.751076,26.930103,76.132004,90.28186,48.349155
15/06/2017,34.402042,77.28685,27.028955,75.068001,90.053185,48.023167
16/06/2017,33.920437,76.938675,27.160761,74.279999,91.763977,48.432976
19/06/2017,34.890816,78.626007,27.366713,73.959999,91.010223,48.907993
20/06/2017,34.573723,78.134964,27.646807,74.447998,90.180237,48.209442
21/06/2017,34.778755,77.77787,27.910425,75.279999,88.49485,48.684452
22/06/2017,34.721539,77.688576,28.05871,76.522003,88.460983,49.187412
23/06/2017,34.876507,77.545753,28.149326,76.690002,88.926788,49.289871
26/06/2017,34.766838,77.884995,28.042233,75.498001,88.198418,49.243298
27/06/2017,34.268524,78.608147,27.819807,72.473999,88.139145,49.215363
28/06/2017,34.769218,80.188324,27.803331,74.248001,88.317001,50.146759
29/06/2017,34.256607,81.375717,27.704472,72.150002,88.181488,50.174709
30/06/2017,34.337669,81.598907,27.67152,72.321999,88.359344,50.053631
03/07/2017,34.213696,83.259621,27.860996,70.524002,90.027779,50.351673
05/07/2017,34.354362,84.094444,27.712708,65.417999,88.60495,50.603146
06/07/2017,34.030106,83.82515,27.366713,61.765999,87.927422,50.640411
07/07/2017,34.375809,84.247063,27.473812,62.644001,87.647919,51.65564
10/07/2017,34.585625,83.654579,27.523235,63.209999,87.266815,51.05022
11/07/2017,34.697689,83.331421,27.325525,65.444,87.334564,50.556583
12/07/2017,34.747765,83.044174,27.366713,65.903999,87.986702,51.674263
13/07/2017,35.231762,83.573784,27.416142,64.681999,88.189964,50.761486
14/07/2017,35.534557,82.81076,27.539715,65.556,88.452515,51.34827
17/07/2017,35.658535,82.038765,27.39143,63.914001,88.257713,50.891888
18/07/2017,35.782524,81.751503,27.482046,65.648003,87.842728,50.258526
19/07/2017,36.00663,81.868202,27.696232,65.052002,88.469452,50.100189
20/07/2017,35.844505,81.868202,27.630331,65.984001,88.613434,49.206043
21/07/2017,35.827812,81.589928,27.580904,65.68,87.444664,48.675144
24/07/2017,36.261749,81.940018,27.449099,68.503998,87.402321,47.99522
25/07/2017,36.416725,83.304489,27.267859,67.919998,88.410172,47.631973
26/07/2017,36.588387,82.523514,27.094858,68.769997,89.028412,47.622658
27/07/2017,35.896961,82.182396,27.185478,66.891998,89.866867,46.644684
28/07/2017,35.644234,81.940018,27.309048,67.014,91.569176,46.877533
31/07/2017,35.460644,82.406799,27.317287,64.694,92.47538,45.974075
01/08/2017,35.775372,83.510971,27.251379,63.914001,93.821991,46.635372
02/08/2017,37.465775,83.582779,27.384478,65.178001,93.550972,46.579487
03/08/2017,37.091457,83.035187,27.808722,69.417999,92.678642,47.10107
04/08/2017,37.286964,84.076477,27.983408,71.382004,93.254547,47.138332
07/08/2017,37.863949,84.399673,27.708897,71.033997,92.975075,47.268723
08/08/2017,38.166752,84.094444,27.683943,73.043999,93.457809,46.85891
09/08/2017,38.400398,83.959793,27.825357,72.706001,93.915138,46.262802
10/08/2017,37.177273,82.756912,27.800406,71.080002,93.254547,45.676025
11/08/2017,37.694294,82.065697,27.658989,71.573997,92.509254,46.085838
14/08/2017,38.26157,83.026222,27.708897,72.760002,92.068863,46.635372
15/08/2017,38.68045,83.241653,27.767128,72.466003,91.950287,46.495655
16/08/2017,38.524868,82.667145,27.750494,72.582001,91.394257,46.691257
17/08/2017,37.785248,81.374481,27.409435,70.384003,90.607262,44.269608
18/08/2017,37.699078,81.455276,27.176517,69.491997,91.086304,44.269608
21/08/2017,37.629669,81.356537,27.251385,67.571999,90.487511,44.817997
22/08/2017,38.244816,82.191353,27.575804,68.269997,90.98365,44.199299
23/08/2017,38.292686,82.2901,27.650671,70.554001,91.197502,43.289997
24/08/2017,38.122749,82.155464,27.642353,70.585999,91.907524,42.380703
25/08/2017,38.263977,82.487602,27.775448,69.610001,92.583298,43.758717
28/08/2017,38.649326,82.227287,27.841997,69.132004,92.181252,44.011818
29/08/2017,38.994011,81.778435,27.866953,69.472,92.2668,43.702465
30/08/2017,39.099335,81.966949,27.825357,70.636002,92.155602,43.899326
31/08/2017,39.254917,81.589928,28.216328,71.18,92.061493,44.23679
01/09/2017,39.266884,82.317024,28.249603,71.080002,93.036682,44.546146
05/09/2017,38.795345,80.351143,28.116505,69.917999,93.618385,42.971279
06/09/2017,38.75465,80.889717,28.274559,68.905998,95.628647,44.424286
07/09/2017,38.599068,79.471405,28.274559,70.122002,95.637207,44.171177
08/09/2017,37.969559,79.37265,28.36606,68.68,94.764656,44.480522
11/09/2017,38.656517,80.602486,28.549065,72.737999,96.253113,45.764793
12/09/2017,38.503326,81.589928,29.422512,72.550003,96.227432,45.97102
13/09/2017,38.213703,81.823341,29.16464,73.246002,97.673134,45.914776
14/09/2017,37.88578,81.661743,29.721977,75.528,97.904076,45.249207
15/09/2017,38.268757,82.245247,29.414194,75.961998,98.05806,45.230465
18/09/2017,37.979126,83.412209,29.572241,77,98.537117,44.958607
19/09/2017,37.993488,84.327843,29.489059,75.019997,99.520851,44.90237
20/09/2017,37.356792,84.920303,29.938257,74.781998,99.546516,45.0336
21/09/2017,36.715305,85.30632,29.921621,73.295998,99.632065,45.146088
22/09/2017,36.356277,85.12677,29.9133,70.218002,100.333504,45.436699
25/09/2017,36.035534,84.489426,29.538967,68.998001,100.93232,45.296074
26/09/2017,36.655476,84.112404,29.364285,69.050003,100.530258,45.464813
27/09/2017,36.916378,85.440971,29.489059,68.194,100.470383,44.733627
28/09/2017,36.688988,85.620491,29.613836,67.919998,100.615807,45.286705
29/09/2017,36.890041,85.737198,29.697021,68.220001,100.513168,45.202339
02/10/2017,36.815842,86.931114,30.004797,68.306,100.453278,45.061718
03/10/2017,36.976215,87.388916,30.063034,69.627998,100.786888,48.042717
04/10/2017,36.736858,86.500221,29.9133,71.001999,100.581596,48.333321
05/10/2017,37.194031,87.664993,29.946577,71.066002,101.437027,48.445808
06/10/2017,37.172482,87.511482,29.988165,71.375999,100.111084,48.755157
09/10/2017,37.301739,87.05101,30.063034,68.587997,100.692795,48.502052
10/10/2017,37.316097,87.701111,30.279312,71.117996,101.625221,49.401974
11/10/2017,37.471695,87.439255,30.320908,70.919998,102.07859,49.748825
12/10/2017,37.340038,86.671776,30.237722,71.136002,101.916061,49.786312
13/10/2017,37.577011,86.554382,30.229399,71.113998,101.933174,50.583118
16/10/2017,38.268757,88.342194,29.929934,70.120003,102.762939,50.264404
17/10/2017,38.409981,88.143547,30.112942,71.150002,102.839935,49.458214
18/10/2017,38.240032,88.477631,29.805153,71.93,101.069206,49.551964
19/10/2017,37.335255,88.585983,30.146219,70.362,101.111969,48.998882
20/10/2017,37.399876,89.850075,30.295948,69.019997,101.48835,49.936298
23/10/2017,37.38073,89.696571,30.279312,67.403999,101.736427,49.008259
24/10/2017,37.603333,91.123192,30.171175,67.468002,101.993065,49.851936
25/10/2017,37.438175,91.213493,30.079672,65.167999,101.317245,48.970764
26/10/2017,37.677536,91.863602,29.730291,65.234001,101.317245,47.742744
27/10/2017,39.027523,91.890686,29.613836,64.174004,97.125648,47.395897
30/10/2017,39.905975,91.565643,29.239504,64.015999,97.85276,47.180294
31/10/2017,40.461285,90.843285,29.16464,66.306,99.135925,46.899067
01/11/2017,39.946659,91.123192,29.331003,64.216003,99.144463,47.199036
02/11/2017,40.238678,91.728157,29.49737,59.852001,98.656891,47.189671
03/11/2017,41.289471,91.565643,29.572241,61.217999,98.36602,47.245907
06/11/2017,41.708344,90.996796,29.380911,60.556,100.119659,47.405273
07/11/2017,41.842384,89.163857,29.414194,61.209999,100.290756,46.786572
08/11/2017,42.184669,88.161598,29.397556,60.877998,99.803146,46.927193
09/11/2017,42.098503,88.15258,29.548653,60.598,100.290756,46.111633
10/11/2017,41.959171,88.044228,29.531868,60.598,100.239403,45.83041
13/11/2017,41.791023,88.360268,29.632607,63.080002,100.282188,45.80228
14/11/2017,41.159245,87.82753,29.699753,61.740002,100.016998,45.839783
15/11/2017,40.616352,88.658211,29.682972,62.259998,99.614944,46.242874
16/11/2017,41.101593,88.911041,29.850857,62.5,98.92421,47.587006
17/11/2017,40.87339,88.61306,29.691364,63.009998,99.04509,46.99276
20/11/2017,40.832546,89.398628,29.674572,61.748001,99.053711,46.964462
21/11/2017,41.59164,89.326378,29.83407,63.562,99.442268,47.794518
22/11/2017,42.028839,89.064529,29.74173,62.52,100.081223,47.549274
24/11/2017,42.031242,88.775597,29.792097,63.110001,100.599266,47.266304
27/11/2017,41.819843,88.423447,29.792097,63.362,99.804909,46.77581
28/11/2017,41.574829,91.520493,30.094297,63.509998,100.54747,47.709629
29/11/2017,40.712433,93.660423,30.396502,61.507999,101.177765,49.143372
30/11/2017,41.281757,94.373726,30.438471,61.77,102.740593,49.916828
01/12/2017,41.089584,94.617523,30.514025,61.306,103.18959,49.105637
04/12/2017,40.789307,96.567818,30.270578,61.040001,104.337959,49.907398
05/12/2017,40.75087,95.457253,29.90962,60.740002,103.949417,49.416912
06/12/2017,40.599529,94.743935,29.850857,62.652,103.27594,49.332016
07/12/2017,40.674004,94.46402,29.800489,62.248001,103.293205,50.379028
08/12/2017,40.686008,95.646858,30.001957,63.026001,103.543602,50.426186
11/12/2017,41.478737,95.366943,30.396502,65.781998,103.975334,51.284546
12/12/2017,41.245724,96.477547,30.707106,68.206001,103.336388,50.577103
13/12/2017,41.382652,95.267632,30.757467,67.806,103.552238,50.58654
14/12/2017,41.37064,94.500145,30.606361,67.578003,103.206856,52.114609
15/12/2017,41.791023,95.836487,31.227549,68.690002,103.379539,52.91637
18/12/2017,42.379566,96.576859,31.168797,67.774002,103.353653,52.888073
19/12/2017,41.927948,96.17054,31.009304,66.220001,103.474525,52.586239
20/12/2017,41.882305,95.836487,30.606361,65.795998,104.381142,53.02956
21/12/2017,42.040852,97.362419,30.421682,66.332001,107.774445,52.850342
22/12/2017,42.040852,97.019302,30.337738,65.040001,107.91259,52.850342
26/12/2017,40.974274,96.631035,30.396502,63.458,108.776039,53.227642
27/12/2017,40.981483,96.811623,30.497234,62.327999,108.404762,52.935234
28/12/2017,41.096786,97.326309,30.530815,63.071999,108.430656,53.152184
29/12/2017,40.652374,96.558807,30.404896,62.27,108.093918,52.822052
02/01/2018,41.380238,97.470757,30.589575,64.106003,110.157539,53.52005
03/01/2018,41.373032,97.570091,30.816229,63.450001,110.960526,52.52964
04/01/2018,41.565216,98.967834,30.883387,62.924,110.615173,52.52964
05/01/2018,42.038452,98.332489,30.942144,63.316002,110.433846,52.793751
08/01/2018,41.882305,98.477707,30.597971,67.281998,110.977821,51.576958
09/01/2018,41.877506,98.976906,30.56439,66.737999,110.382042,51.095898
10/01/2018,41.867889,100.066071,30.614754,66.959999,111.090065,52.689995
11/01/2018,42.105709,100.60157,30.690306,67.589996,114.466095,55.199039
12/01/2018,42.540501,102.262527,30.673519,67.244003,115.355469,56.4347
16/01/2018,42.32431,101.899467,30.723885,68.012001,113.982574,55.981934
17/01/2018,43.02335,102.552971,31.21077,69.431999,114.284775,56.33094
18/01/2018,43.061787,102.798035,31.051262,68.914001,113.619919,56.076263
19/01/2018,42.86961,102.571121,31.009304,70.003998,113.369545,56.604481
22/01/2018,42.518894,103.76918,31.00091,70.311996,114.457451,56.71767
23/01/2018,42.528496,103.660271,30.908567,70.557999,113.127762,56.529022
24/01/2018,41.851074,104.985413,31.00091,69.178001,113.447235,53.576645
25/01/2018,41.103992,105.01265,31.252737,67.528,112.808296,51.699581
26/01/2018,41.200081,105.575363,32.746967,68.57,113.274567,52.124043
29/01/2018,40.347298,105.466446,32.755356,69.905998,110.934631,52.595665
30/01/2018,40.109482,104.477135,31.731228,69.164001,108.128464,52.935234
31/01/2018,40.21999,104.985413,31.093245,70.862,108.232071,53.548344
01/02/2018,40.304066,106.074562,31.203382,69.849998,108.422028,53.218212
02/02/2018,38.555264,103.723801,31.016991,68.75,102.386581,51.520355
05/02/2018,37.59198,98.750008,29.373373,66.625999,97.240494,49.539532
06/02/2018,39.163017,101.754257,29.890184,66.793999,101.177765,50.08662
07/02/2018,38.32465,102.444046,29.636011,69,99.545876,50.794056
08/02/2018,37.270084,97.91497,28.492254,63.046001,96.964188,48.322739
09/02/2018,37.725952,99.875465,28.941286,62.084,98.000336,47.596436
12/02/2018,39.245506,101.418442,29.364902,63.146,98.414772,49.096203
13/02/2018,39.638657,102.044693,29.602127,64.732002,97.818993,49.209393
14/02/2018,40.369492,104.404533,29.813931,64.461998,98.112572,49.237698
15/02/2018,41.725037,104.840187,30.254484,66.814003,98.130013,49.945137
16/02/2018,41.589962,104.086861,30.720463,67.098,97.789917,49.850803
20/02/2018,41.450069,104.11409,30.508659,66.954002,96.778351,49.492371
21/02/2018,41.261936,104.549751,30.29685,66.660004,95.104057,50.143211
22/02/2018,41.60685,104.359138,30.279905,69.234001,95.827843,49.853863
23/02/2018,42.330452,106.473915,30.720463,70.410004,98.182327,50.717175
26/02/2018,43.167404,107.799049,31.423668,71.484001,99.93512,51.884075
27/02/2018,43.027515,106.51931,31.177967,70.197998,99.071808,50.868965
28/02/2018,42.962379,104.831116,30.762823,68.612,97.598053,51.134605
01/03/2018,42.209846,102.952332,30.186712,66.185997,97.702728,50.612816
02/03/2018,42.501698,102.852486,30.457825,67.024002,97.353897,50.527439
05/03/2018,42.648827,104.431763,30.601851,66.669998,98.670662,51.030247
06/03/2018,42.612656,104.522537,30.398512,65.639999,99.106697,51.077679
07/03/2018,42.217075,104.132256,30.44088,66.459999,99.272362,50.783581
08/03/2018,42.677765,104.141327,30.923803,65.82,98.84507,51.836636
09/03/2018,43.411015,107.13649,31.152546,65.433998,102.219849,53.212238
12/03/2018,43.830696,106.791603,31.016991,69.101997,101.844864,53.278648
13/03/2018,43.408604,105.511841,31.135603,68.367996,101.557114,53.686592
14/03/2018,43.039566,104.331902,30.796717,65.325996,100.397308,53.269165
15/03/2018,43.090221,104.595131,30.991587,65.120003,100.789711,53.449417
16/03/2018,42.938263,104.776657,31.161018,64.269997,100.632744,53.781452
19/03/2018,42.2822,103.950722,30.77977,62.712002,99.315979,53.088909
20/03/2018,42.267731,104.05056,30.77977,62.110001,99.847923,53.601204
21/03/2018,41.310173,104.141327,30.728937,63.306,102.062889,53.079426
22/03/2018,40.726467,99.79377,30.161293,61.82,99.150291,51.865097
23/03/2018,39.783379,97.125351,29.220875,60.307999,98.522438,51.134605
26/03/2018,41.67197,100.120537,29.686846,60.835999,100.589142,52.235088
27/03/2018,40.603455,98.1782,29.661432,55.835999,99.98745,51.476128
28/03/2018,40.154827,98.023903,29.907131,51.556,97.755043,51.163063
29/03/2018,40.468391,99.811935,30.0681,53.226002,99.446785,51.99791
02/04/2018,40.203072,97.887749,29.69532,50.495998,97.877121,49.284645
03/04/2018,40.61552,99.231026,30.229071,53.506001,100.135689,50.963833
04/04/2018,41.392178,100.737694,30.610321,57.388,99.830475,51.096657
05/04/2018,41.679203,102.060432,30.271435,61.144001,102.280891,51.428699
06/04/2018,40.613106,99.51532,29.796986,59.860001,100.074646,50.328205
09/04/2018,41.015907,100.710342,30.042679,57.931999,101.138535,49.863358
10/04/2018,41.78775,102.635155,30.457825,60.939999,103.641258,49.673615
11/04/2018,41.592369,100.911034,30.322269,60.186001,103.990067,48.829277
12/04/2018,42.002415,103.41967,30.771294,58.816002,103.972649,50.261803
13/04/2018,42.144722,100.619125,30.771294,60.068001,104.574341,50.20488
16/04/2018,42.407627,100.537025,30.949219,58.242001,105.254532,51.514072
17/04/2018,42.991322,100.537025,30.77977,57.537998,105.917267,51.751255
18/04/2018,42.894844,99.725136,30.915329,58.669998,107.975281,52.377384
19/04/2018,41.679203,101.914482,30.949219,60.015999,107.879364,52.244572
20/04/2018,39.971523,101.686432,31.033937,58.048,106.658508,52.55764
23/04/2018,39.85574,101.193817,31.177967,56.674,107.766006,51.808174
24/04/2018,39.300983,100.71946,31.398243,56.692001,106.859077,51.049213
25/04/2018,39.472229,100.336319,31.0763,56.138,107.016037,51.846115
26/04/2018,39.609722,100.436668,31.220329,57.096001,108.324097,50.40411
27/04/2018,39.151443,99.798111,31.347412,58.816002,110.416977,50.755123
30/04/2018,39.860565,99.232536,31.016991,58.779999,109.100197,49.540798
01/05/2018,40.78677,99.232536,29.991846,59.984001,108.882195,50.034119
02/05/2018,42.588531,98.448006,29.559761,60.23,109.43158,49.673615
03/05/2018,42.665707,97.827682,29.449617,56.889999,109.88504,49.132858
04/05/2018,44.339626,98.913254,29.517401,58.818001,109.466454,49.65464
07/05/2018,44.660423,99.77076,29.593651,60.554001,108.951958,49.237213
08/05/2018,44.875103,101.248543,29.636011,60.394001,110.373375,49.683098
09/05/2018,45.191067,103.456169,29.796986,61.369999,112.24826,48.971573
10/05/2018,45.837475,104.258919,29.976643,61.004002,112.335449,49.68256
11/05/2018,45.663143,103.866661,30.370169,60.212002,113.224922,50.484196
14/05/2018,45.556606,103.903152,30.678144,58.394001,113.704544,49.711182
15/05/2018,45.142567,103.109505,30.532707,56.835999,113.137726,49.978397
16/05/2018,45.563873,103.392288,30.524157,57.296001,112.980751,51.037712
17/05/2018,45.275738,103.045654,30.549822,56.908001,113.877998,50.675064
18/05/2018,45.111092,101.376251,30.489941,55.363998,112.470573,50.531914
21/05/2018,45.430706,102.306755,30.62682,56.897999,113.798828,51.514874
22/05/2018,45.316906,103.09127,30.558376,55.001999,112.796021,51.075882
23/05/2018,45.60746,102.616905,30.772259,55.813999,113.209465,50.961369
24/05/2018,45.556606,101.467506,30.70381,55.57,111.371017,51.915699
25/05/2018,45.660728,100.947517,30.524157,55.77,107.483025,53.318562
29/05/2018,45.496067,96.632675,30.541269,56.751999,106.779297,51.753456
30/05/2018,45.399216,98.840271,30.840696,58.344002,110.095551,51.829807
31/05/2018,45.246677,97.617882,30.738035,56.945999,109.33905,51.581684
01/06/2018,46.062668,98.885872,31.011793,58.363998,108.943222,51.934776
04/06/2018,46.447643,98.931473,31.182898,59.348,107.544594,52.669613
05/06/2018,46.805992,98.375023,31.174335,58.226002,107.958023,52.173367
06/06/2018,46.96822,100.673851,31.123011,63.900002,108.529785,51.696194
07/06/2018,46.842308,101.075241,31.217112,63.217999,111.678894,51.01862
08/06/2018,46.416172,101.358025,31.371098,63.532001,111.221474,51.61985
11/06/2018,46.302372,101.102608,31.054571,66.419998,112.20668,52.38332
12/06/2018,46.556599,100.518776,31.054571,68.554001,111.784447,52.058846
13/06/2018,46.174034,100.318092,30.98613,68.956001,111.775658,52.15427
14/06/2018,46.19825,98.548355,30.934795,71.543999,111.283051,52.39286
15/06/2018,45.723675,98.429771,31.105898,71.634003,109.110359,52.660076
18/06/2018,45.699455,98.685188,30.934795,74.166,110.808044,52.297428
19/06/2018,44.960968,98.110489,30.98613,70.510002,110.429802,51.324005
20/06/2018,45.157097,98.101349,31.191454,72.444,110.209892,51.381268
21/06/2018,44.905289,98.07399,31.054571,69.501999,107.834869,51.276291
22/06/2018,44.774529,96.46846,31.234222,66.725998,110.042747,50.31242
25/06/2018,44.108677,95.59272,31.123011,66.601997,107.852463,48.966805
26/06/2018,44.655884,95.656586,31.123011,68.400002,109.215904,48.73777
27/06/2018,44.590508,94.178772,30.97757,68.900002,110.834442,47.611652
28/06/2018,44.91497,95.720436,31.105898,69.986,110.535362,47.525764
29/06/2018,44.820538,95.054497,31.037464,68.589996,111.212692,47.277641
02/07/2018,45.321751,95.857269,31.080233,67.014,109.295067,47.640278
03/07/2018,44.532402,94.516296,31.097343,62.172001,109.717293,46.552345
05/07/2018,44.890747,95.130814,31.5422,61.832001,109.057571,47.010422
06/07/2018,45.513023,95.44265,31.747522,61.779999,109.198318,47.315811
09/07/2018,46.144978,98.396011,31.790298,63.702,110.825638,48.203339
10/07/2018,46.089294,97.790649,32.021278,64.494003,112.233063,48.289234
11/07/2018,45.491234,97.579697,31.833075,63.792,108.652939,47.563938
12/07/2018,46.253941,98.001602,32.098274,63.341999,109.303856,48.413292
13/07/2018,46.326584,97.552185,32.106831,63.773998,109.110359,48.451469
16/07/2018,46.224888,101.422729,31.978508,62.02,108.17794,48.35603
17/07/2018,46.35564,101.34935,32.209484,64.538002,107.236717,48.804565
18/07/2018,46.101398,102.294052,32.21804,64.769997,106.902451,50.388763
19/07/2018,46.459751,100.789864,31.961395,64.045998,107.025597,50.579628
20/07/2018,46.353214,102.064758,31.93574,62.716,107.553383,49.615753
23/07/2018,46.394367,103.963318,31.833075,60.639999,106.726532,49.854336
24/07/2018,46.73093,104.697083,32.25227,59.486,108.943222,49.319908
25/07/2018,47.171604,105.641792,32.500362,61.748001,109.866829,49.63699
26/07/2018,47.023903,105.339111,32.645794,61.330002,109.031181,51.866135
27/07/2018,46.241833,106.421402,32.859665,59.436001,110.808044,52.327332
30/07/2018,45.98275,107.063438,33.013657,58.034,112.444191,51.683578
31/07/2018,46.07476,105.430824,34.160027,59.627998,111.07193,52.288906
01/08/2018,48.789028,106.082047,34.45089,60.167999,110.297859,51.491409
02/08/2018,50.215172,106.531471,34.209316,69.907997,108.864067,51.798878
03/08/2018,50.360447,107.393623,34.977188,69.634003,109.119164,52.13517
06/08/2018,50.621956,107.421135,35.408585,68.398003,109.33905,52.288906
07/08/2018,50.147373,107.815536,35.236027,75.914001,110.113129,52.557945
08/08/2018,50.181278,108.03566,35.727814,74.068001,108.969597,53.067184
09/08/2018,50.575943,107.201004,35.374069,70.489998,107.782089,53.172878
10/08/2018,50.425297,106.146248,35.313679,71.098,108.494598,52.567543
13/08/2018,50.750893,104.458618,35.21014,71.281998,107.702919,52.096741
14/08/2018,50.964718,105.155685,35.123859,69.528,107.826073,52.615585
15/08/2018,51.083775,104.284348,35.512115,67.737999,103.74456,53.067184
16/08/2018,51.832146,105.265732,35.736443,67.089996,104.490524,53.278576
17/08/2018,52.867237,105.265732,36.314499,61.099998,104.614868,53.470737
20/08/2018,52.352116,105.128159,36.521568,61.688,104.570465,55.171425
21/08/2018,52.250061,105.770187,36.374901,64.379997,104.739197,55.344372
22/08/2018,52.252495,105.449196,36.297253,64.328003,105.609505,54.6814
23/08/2018,52.359406,105.229065,36.409409,64.019997,104.881287,54.710224
24/08/2018,52.522209,105.183182,36.581966,64.564003,105.689438,54.940823
27/08/2018,52.954708,107.045074,35.874481,63.854,106.879433,55.488503
28/08/2018,53.382347,106.522293,35.805466,62.372002,106.444298,56.487774
29/08/2018,54.179314,106.173767,35.805466,61.001999,106.764008,56.228348
30/08/2018,54.677422,105.650955,35.805466,60.630001,106.399879,56.151474
31/08/2018,55.309166,105.091469,35.822716,60.332001,105.200989,56.189915
04/09/2018,55.486542,105.614273,35.693298,57.790001,105.565109,56.574249
05/09/2018,55.124504,105.100639,36.107433,56.147999,105.609505,54.96965
06/09/2018,54.208473,104.651237,36.047047,56.189999,102.332512,54.229801
07/09/2018,53.771114,104.853012,36.409409,52.647999,101.773026,54.633354
10/09/2018,53.049461,104.293526,36.288624,57.099998,101.666458,55.305943
11/09/2018,54.390709,104.953903,36.504318,55.888,102.146019,55.98814
12/09/2018,53.715229,103.715698,36.590588,58.108002,102.829842,55.142601
13/09/2018,55.01273,104.119255,36.970222,57.891998,103.282753,55.555759
14/09/2018,54.388279,104.100914,37.065128,59.040001,104.241867,55.661453
17/09/2018,52.940132,104.412758,37.108265,58.967999,104.357323,55.690277
18/09/2018,53.027596,104.834671,37.539658,56.992001,104.907913,55.565372
19/09/2018,53.059189,107.879723,37.323959,59.804001,106.133469,55.632629
20/09/2018,53.462528,108.806091,37.746727,59.666,106.053535,55.853622
21/09/2018,52.886673,108.090691,38.014187,59.82,107.572136,57.275665
24/09/2018,53.64719,107.054276,37.902027,59.936001,108.89537,55.161816
25/09/2018,53.987362,106.751595,37.781235,60.198002,109.561424,54.863953
26/09/2018,53.557297,105.495049,37.686329,61.916,108.300354,55.257896
27/09/2018,54.657978,105.036438,37.876141,61.504002,108.762169,55.728714
